feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_01706,I walked away with skills and confidence I lacked before. Leadership genuinely cared about my personal and professional development. I will always look back on this experience with immense gratitude.,positive,Product,online_form,7.4,third_or_more,3 months,True,2024-03-01 23:51:43
FB_03903,My time here was frustrating and largely unproductive. The workplace culture was cliquish and difficult to break into. The internship added little value to my resume or my personal growth.,negative,Data Science,exit_interview,1.6,third_or_more,3 months,False,2023-07-25 02:02:14
FB_03111,The work environment here was toxic and unwelcoming. My suggestions were repeatedly dismissed without consideration. The damage to my confidence took months to overcome after this.,negative,Engineering,online_form,2.6,second_internship,2 months,False,2023-10-09 02:03:46
FB_03248,I felt like a burden rather than a valued team member here. Senior staff rarely interacted with interns in any meaningful way. Management needs significant training in how to support young talent.,negative,Sales,online_form,1.8,second_internship,2 months,False,2023-01-18 11:56:27
FB_00246,This program gave me exactly the skills I needed. The projects I worked on were real and made a tangible difference. I leave with a strong portfolio and even stronger relationships.,positive,Finance,intern_survey,9.8,second_internship,3 months,True,2023-12-19 21:40:50
FB_03465,I struggled throughout this internship due to poor management. I was expected to work overtime without any acknowledgment or compensation. Management needs significant training in how to support young talent.,negative,HR,exit_interview,3.9,third_or_more,2 months,False,2023-08-04 16:05:27
FB_03176,I left this internship feeling demotivated and undervalued. I was not given the autonomy to contribute beyond a very narrow scope. I felt like free labor rather than a developing professional.,negative,Operations,exit_interview,2.2,first_internship,1 month,False,2024-08-17 14:06:01
FB_00785,Every day at this company taught me something new. The company invests heavily in intern development and it shows. This internship gave me clarity and direction for my future.,positive,Product,intern_survey,7.9,second_internship,3 months,True,2023-12-13 02:08:21
FB_01410,My time here was both fulfilling and educational. The diverse team helped me see problems from multiple perspectives. I built friendships here that I know will last a lifetime.,positive,Marketing,mid_term_review,8.4,third_or_more,1 month,True,2024-03-15 18:31:59
FB_02538,The work environment here was toxic and unwelcoming. I was not given the autonomy to contribute beyond a very narrow scope. My time here was wasted on tasks that contributed nothing to my growth.,negative,Sales,mid_term_review,3.4,second_internship,6 months,False,2023-12-29 19:01:50
FB_00155,This program gave me exactly the skills I needed. The projects I worked on were real and made a tangible difference. I will always look back on this experience with immense gratitude.,positive,Design,intern_survey,7.0,second_internship,2 months,True,2024-08-19 00:25:55
FB_03010,"I spent most of my internship doing tasks unrelated to my role. Deadlines kept changing without explanation, causing constant stress. I would have gained more from an online course than from this program.",negative,Data Science,intern_survey,3.6,second_internship,3 months,False,2024-05-17 15:13:10
FB_01687,Working here was a truly transformative experience. The onboarding process was smooth and well-organized. I ended the program feeling energized and excited about my career.,positive,Finance,exit_interview,9.7,second_internship,3 months,True,2023-12-27 05:28:53
FB_02902,"Unfortunately, this internship fell far short of expectations. Deadlines kept changing without explanation, causing constant stress. The damage to my confidence took months to overcome after this.",negative,Data Science,exit_interview,1.0,first_internship,1 month,False,2023-05-24 10:48:00
FB_03360,"I left this internship feeling demotivated and undervalued. I received no feedback until the very end, which was too late. I expected mentorship and received neglect instead.",negative,Data Science,online_form,1.2,first_internship,6 months,False,2024-09-05 09:24:44
FB_00626,I would choose this internship all over again. My contributions were recognized and celebrated by the entire team. I leave with a strong portfolio and even stronger relationships.,positive,Product,exit_interview,9.2,first_internship,2 months,True,2024-02-29 10:05:08
FB_02734,I had little to no support throughout the entire program. Communication within the team was inconsistent and often unclear. This program failed to deliver on every promise made during recruitment.,negative,Research,intern_survey,3.3,second_internship,6 months,False,2023-01-20 22:34:25
FB_03833,"My time here was frustrating and largely unproductive. The company culture felt rigid, hierarchical, and uninspiring. This experience taught me what to avoid in future workplaces.",negative,Design,exit_interview,3.2,first_internship,2 months,False,2023-07-06 05:08:44
FB_01347,The work I did here was meaningful and impactful. Cross-functional collaboration exposed me to many different roles. I ended the program feeling energized and excited about my career.,positive,Research,mid_term_review,7.3,second_internship,2 months,True,2023-04-03 01:57:08
FB_00570,I am so grateful for this amazing opportunity. Leadership genuinely cared about my personal and professional development. I leave with a strong portfolio and even stronger relationships.,positive,Data Science,exit_interview,9.0,third_or_more,1 month,True,2023-06-13 13:20:13
